
6128,7216,8320,9088,9696,10112,10512,10720,10816,10864,11008,11008,11056,11072,11120,11136,11136,11152,11152,11136,11184,11184,11184,11184,11184,11184,11200,11200,11248,11216,11248,11312,11344,11392,11376,11392,11424,11472,11536,11552,11584,11600,11648,11648,11680,11696,11696,11760,11776,11792,11792,11872,11872,11920,11936,11968,11984,12032,12032,12032,12048,12128,12144,12176,12176,12224,12240,12288,12288,12288,12368,12368,12416,12448,12544,12640,12688,12720,12768,12800,12848,12896,12912,12976,12992,13056,13072,13072,13120,13216,13280,13296,13360,13360,13424,13424,13520,13520,13552,13728,13728,13728,13728,13808,13872,13920,13968,14016,14064,14096,14192,14208,14208,14208,14272,14272,14272,14272,14144,13952,13680,13536,13536,13584,13632,13664,13664,13056,13056,13168,13472,13504,13568,13712,13952,13952,14192,14288,14464,14544,14576,14640,14720,14736,14848,14928,14944,15120,15168,15232,15344,15424,15440,15520,15536,15600,15616,15632,15680,15680,15728,15792,15824,15824,15872,15872,15936,15984,15984,16000,16064,16208,16208,16128,16128,16208,16224,16224,16224,16224,16192,16192,16128,16160,16128,16064,16032,16016,16016,15920,15904,15840,15840,15792,15792,15776,15760,15664,15584,15584,15392,15312,15200,15120,15104,14976,14864,14688,14528,14416,14112,13840,13360,12768,12032,11264,10160,9216,8240,7392,6656,6064
6128,7216,8320,9088,9696,10112,10512,10720,10816,10864,11008,11056,10992,11120,11072,11136,11152,11152,10864,11248,11136,11184,11184,11200,11184,11200,11200,11248,11200,11248,11216,11312,11344,11392,11392,11376,11424,11472,11536,11584,11552,11600,11648,11680,11648,11696,11760,11760,11824,11776,11792,11872,11936,11936,11920,11968,11984,12064,12032,12000,12048,12128,12176,12144,12176,12224,12240,12320,12288,12272,12368,12400,12416,12448,12544,12640,12688,12720,12768,12848,12800,12912,12896,12976,12992,13056,13072,13120,13072,13216,13280,13296,13360,13424,13344,13424,13520,13552,13552,13728,13728,13696,13728,13808,13872,13920,13968,14016,14064,14096,14192,14224,14208,14176,14288,14272,14272,14304,14144,13952,13680,13536,13440,13632,13584,13760,13664,13056,12784,13168,13472,13504,13568,13712,13952,13952,14192,14288,14464,14544,14640,14576,14720,14736,14848,14928,14944,15168,15120,15232,15344,15424,15440,15536,15520,15600,15632,15616,15680,15728,15712,15856,15792,15824,15872,15872,15936,15984,16000,16000,16064,16208,16256,16128,16064,16208,16240,16224,16224,16240,16192,16096,16192,16128,16160,16064,16000,16032,16016,15920,15824,15904,15840,15792,15776,15824,15760,15664,15584,15584,15392,15312,15200,15120,15104,14976,14864,14688,14528,14416,14112,13840,13360,12768,12032,11264,10160,9216,8240,7392,6656,6064
6128,7168,8160,8880,9520,9904,10208,10368,10512,10640,10688,10704,10720,10816,10800,10768,10752,10816,10848,10864,10880,10832,10816,10928,10864,10928,10912,10816,10896,10944,10960,10976,11008,11024,11024,11088,11104,11152,11200,11232,11232,11296,11376,11360,11328,11376,11424,11456,11504,11504,11520,11584,11520,11616,11504,11632,11648,11728,11696,11776,11760,11808,11808,11840,11840,11920,11920,11888,11952,11952,12016,12080,12128,12112,12208,12256,12272,12416,12384,12464,12496,12528,12496,12672,12656,12704,12672,12752,12752,12848,12848,12896,12912,13072,13040,12976,13088,13120,13168,13248,13232,13360,13328,13376,13408,13456,13552,13584,13584,13600,13712,13776,13776,13792,13808,13872,13888,13840,13792,13536,13312,13248,13040,13216,13248,13376,13280,12752,12512,12912,13072,13168,13216,13392,13520,13664,13776,13920,14064,14128,14224,14272,14384,14368,14464,14512,14608,14688,14752,14848,14896,14992,15088,15088,15104,15184,15168,15296,15296,15328,15392,15440,15392,15440,15456,15536,15536,15552,15616,15664,15664,15776,15824,15824,15856,15808,15792,15936,15840,15824,15792,15808,15760,15776,15792,15664,15712,15632,15712,15632,15552,15568,15520,15456,15488,15392,15408,15360,15264,15168,15072,14976,14848,14832,14784,14768,14640,14400,14272,14176,13872,13584,13200,12656,11920,11088,10192,9168,8352,7392,6720,6192
5776,6672,7584,8240,8848,9200,9472,9616,9664,9872,9872,9936,9872,9968,10000,9920,9936,10016,10032,9984,9936,9968,10016,10048,9968,9984,9968,10000,10000,10128,10080,10176,10144,10192,10112,10192,10256,10320,10352,10368,10336,10416,10464,10496,10576,10512,10528,10528,10576,10624,10576,10624,10672,10720,10688,10752,10768,10800,10832,10864,10816,10960,10880,10928,10960,10992,11024,11040,11104,11040,11136,11136,11136,11248,11248,11344,11376,11456,11424,11504,11584,11600,11648,11664,11744,11744,11776,11808,11888,11824,11936,11936,12016,12064,12128,12176,12128,12208,12176,12256,12304,12320,12400,12432,12496,12512,12560,12544,12608,12608,12720,12672,12768,12848,12848,12848,12848,12800,12736,12544,12400,12208,12128,12288,12304,12496,12304,11872,11616,12016,12208,12240,12352,12496,12640,12736,12816,12928,13024,13152,13184,13264,13376,13328,13456,13552,13520,13616,13616,13824,13952,14000,13968,13952,14032,14112,14160,14176,14208,14320,14288,14368,14320,14368,14432,14512,14512,14528,14480,14624,14752,14656,14736,14704,14704,14768,14736,14800,14816,14864,14800,14736,14688,14720,14656,14624,14640,14608,14656,14672,14544,14512,14480,14512,14400,14432,14384,14400,14336,14256,14160,14096,13952,13888,13872,13824,13664,13552,13408,13280,13040,12736,12320,11824,11184,10512,9536,8624,7904,7072,6448,5952
5456,6288,6992,7680,8128,8496,8688,8800,8992,9072,9056,9120,9024,9136,9104,9168,9136,9216,9200,9200,9088,9200,9200,9200,9200,9232,9232,9232,9264,9328,9264,9328,9392,9344,9392,9456,9456,9504,9472,9552,9584,9536,9632,9664,9696,9712,9632,9776,9776,9808,9776,9808,9840,9936,9936,9952,9952,9952,10016,9968,9984,10032,10032,10128,10144,10176,10240,10176,10224,10192,10304,10320,10336,10416,10464,10528,10512,10656,10608,10704,10688,10720,10720,10768,10832,10944,10816,10944,11008,11024,11088,11120,11152,11184,11152,11248,11280,11312,11312,11456,11360,11472,11536,11504,11552,11568,11664,11664,11696,11776,11728,11824,11808,11952,11968,11888,11968,11936,11904,11744,11584,11408,11312,11392,11472,11648,11504,11136,10880,11216,11344,11456,11520,11728,11776,11888,12016,12144,12160,12288,12336,12432,12432,12496,12544,12688,12720,12800,12784,12960,13008,13040,13104,13120,13104,13200,13264,13296,13312,13312,13360,13376,13392,13424,13504,13520,13568,13664,13600,13664,13744,13760,13824,13776,13824,13840,13792,13792,13840,13888,13856,13840,13856,13872,13824,13808,13760,13760,13776,13776,13664,13760,13680,13744,13664,13696,13552,13552,13504,13424,13328,13280,13168,13152,13056,13040,12928,12848,12752,12512,12384,12128,11744,11328,10720,9952,9200,8368,7584,6912,6288,5760
5072,5792,6352,6832,7216,7472,7664,7776,7872,7920,8000,7984,8000,8048,8096,8048,8000,8048,8112,8144,8112,8128,8128,8096,8176,8144,8144,8112,8128,8160,8192,8224,8256,8272,8272,8256,8384,8432,8416,8384,8432,8432,8432,8480,8480,8592,8512,8576,8576,8640,8592,8688,8672,8768,8720,8768,8832,8832,8800,8848,8864,8912,8960,8944,9008,9024,8960,8960,9040,9024,9104,9120,9088,9168,9216,9360,9328,9344,9392,9424,9536,9472,9536,9536,9568,9648,9616,9664,9680,9696,9792,9824,9856,9904,9920,9936,9952,10064,10016,10160,10080,10208,10224,10320,10208,10272,10336,10368,10384,10496,10512,10560,10592,10592,10608,10656,10688,10608,10608,10496,10320,10224,10128,10272,10320,10336,10304,10000,9776,10048,10144,10176,10304,10448,10640,10576,10768,10928,10880,10928,11056,11136,11184,11200,11296,11328,11344,11504,11472,11600,11648,11696,11744,11792,11776,11808,11856,11872,11936,11920,11936,12048,12032,12144,12080,12176,12208,12256,12288,12288,12352,12432,12416,12448,12400,12512,12528,12512,12464,12560,12464,12512,12464,12496,12432,12400,12496,12368,12384,12368,12368,12416,12432,12416,12432,12400,12240,12272,12224,12224,12112,12048,11888,11888,11872,11856,11776,11632,11632,11504,11232,11056,10768,10320,9792,9216,8432,7760,7056,6416,5856,5440
4800,5360,5776,6224,6464,6816,6864,6992,7024,7040,7072,7136,7072,7104,7184,7136,7168,7168,7168,7168,7152,7200,7216,7216,7216,7216,7168,7200,7232,7232,7296,7312,7312,7264,7312,7296,7328,7424,7392,7504,7472,7504,7424,7520,7488,7568,7568,7568,7616,7600,7632,7680,7632,7664,7680,7728,7776,7792,7792,7840,7888,7808,7872,7888,7968,7888,7872,7888,7936,7920,8000,7968,8016,8080,8128,8144,8176,8176,8192,8240,8304,8336,8368,8384,8400,8496,8464,8544,8512,8576,8624,8688,8688,8688,8704,8752,8752,8848,8816,8896,8896,9024,8944,9040,9024,8992,9104,9136,9152,9248,9200,9296,9232,9328,9264,9424,9408,9344,9312,9248,9088,9040,9024,9088,9088,9152,9104,8880,8752,8928,9056,9008,9168,9296,9408,9392,9504,9632,9616,9696,9728,9808,9920,9952,10000,10032,10032,10096,10176,10256,10320,10288,10416,10464,10432,10496,10512,10560,10592,10640,10608,10704,10736,10768,10720,10832,10848,10864,10912,10944,10928,11088,11056,11056,11056,11136,11152,11152,11120,11152,11072,11136,11104,11120,11120,11072,11136,11152,11088,11056,11104,11152,11136,11088,11104,11056,11056,11024,11040,10976,10896,10864,10768,10752,10720,10720,10672,10560,10384,10368,10256,10032,9776,9456,9040,8560,7840,7312,6624,6128,5600,5248
4512,4944,5264,5616,5808,6064,6128,6224,6304,6320,6288,6384,6272,6368,6368,6304,6384,6368,6384,6352,6304,6320,6304,6352,6336,6336,6336,6352,6432,6400,6416,6432,6432,6416,6416,6448,6480,6448,6480,6528,6528,6560,6512,6576,6576,6592,6640,6608,6576,6672,6640,6688,6608,6736,6688,6720,6752,6736,6720,6704,6752,6784,6752,6832,6880,6816,6896,6816,6880,6864,6896,6848,6848,6928,6976,6992,7024,7056,7040,7056,7040,7104,7136,7168,7184,7200,7200,7248,7312,7344,7296,7328,7312,7440,7392,7440,7392,7488,7472,7536,7584,7600,7552,7616,7600,7680,7648,7632,7728,7744,7680,7824,7728,7776,7760,7888,7824,7840,7808,7744,7600,7616,7472,7648,7600,7664,7632,7424,7328,7440,7568,7600,7696,7696,7840,7840,7888,8048,8016,8080,8128,8112,8176,8240,8272,8368,8352,8400,8416,8464,8544,8560,8544,8592,8608,8608,8576,8672,8672,8736,8736,8816,8816,8816,8832,8896,8896,8960,8928,8960,8960,9008,9088,9088,9056,9120,9216,9120,9088,9072,9072,9168,9184,9152,9104,9136,9104,9200,9136,9120,9104,9136,9152,9104,9056,9072,9056,9072,9056,9024,8976,8944,8928,8864,8832,8816,8864,8720,8592,8608,8512,8336,8080,7856,7648,7184,6672,6288,5792,5408,4992,4656
4448,4912,5152,5456,5696,5888,5952,6032,6112,6128,6160,6112,6192,6160,6144,6144,6208,6208,6176,6160,6176,6128,6176,6208,6160,6208,6192,6176,6144,6208,6224,6256,6288,6256,6256,6272,6272,6304,6256,6320,6304,6336,6304,6384,6352,6368,6400,6432,6336,6416,6368,6432,6432,6544,6448,6480,6432,6480,6496,6528,6496,6576,6528,6560,6624,6576,6624,6528,6592,6608,6576,6560,6656,6640,6624,6688,6672,6752,6720,6752,6720,6832,6816,6832,6864,6896,6880,6880,6992,6864,7024,6976,6928,6976,7040,7088,7024,7040,7040,7136,7088,7168,7136,7216,7152,7296,7216,7264,7248,7184,7232,7296,7280,7328,7344,7392,7376,7360,7264,7248,7104,7040,7008,7152,7120,7184,7136,6912,6880,6976,7008,7120,7056,7152,7280,7184,7296,7392,7424,7488,7488,7472,7536,7584,7568,7616,7632,7664,7776,7712,7744,7808,7808,7840,7840,7856,7840,7920,7920,7920,7920,8000,8016,7936,7952,8000,7968,8048,8048,8112,8080,8096,8144,8160,8128,8144,8176,8192,8208,8160,8192,8160,8160,8160,8128,8144,8128,8144,8112,8112,8112,8112,8112,8144,8032,8096,8032,8032,8016,8048,7968,7888,7872,7872,7824,7792,7840,7728,7664,7616,7536,7392,7152,6992,6896,6496,6080,5792,5312,5120,4736,4512
4512,4848,5136,5440,5632,5856,5872,6000,6000,6064,6080,6080,6048,6048,6064,6080,6016,6112,6032,6064,6144,6048,6096,6144,6112,6080,6096,6144,6112,6144,6128,6144,6144,6144,6144,6176,6144,6208,6176,6240,6208,6288,6224,6288,6320,6256,6256,6256,6320,6320,6320,6336,6336,6336,6368,6400,6352,6384,6368,6400,6352,6416,6400,6464,6480,6464,6432,6480,6448,6512,6464,6464,6496,6544,6496,6560,6656,6576,6592,6592,6608,6688,6688,6688,6656,6736,6784,6720,6704,6784,6800,6832,6800,6784,6800,6832,6848,6944,6912,6928,6880,6928,6944,6896,6912,7072,6928,7088,7056,7040,7040,7152,7072,7072,7168,7088,7152,7104,7040,7008,6896,6880,6800,6960,6880,6960,6880,6688,6672,6816,6800,6768,6848,6896,7040,6960,7008,7136,7088,7152,7136,7232,7216,7248,7248,7328,7280,7424,7312,7424,7440,7552,7504,7536,7504,7408,7472,7584,7568,7584,7488,7632,7600,7616,7536,7632,7632,7632,7712,7680,7760,7648,7760,7760,7728,7776,7680,7760,7792,7824,7712,7760,7696,7696,7712,7712,7696,7680,7744,7600,7712,7664,7648,7600,7632,7616,7632,7520,7488,7552,7504,7408,7344,7376,7344,7376,7296,7248,7216,7136,7088,6960,6720,6688,6384,6112,5792,5488,5056,4848,4608,4352
